datetime,load,temp_avg,humidity,rain,area
2012-01-02 23:45:00,4323.603424,16.0,59.0,0.0,Area1
2012-01-03 00:00:00,4140.916096,15.8,72.0,0.0,Area1
2012-01-03 00:15:00,4039.706368,15.8,72.0,0.0,Area1
2012-01-03 00:30:00,3938.309248,15.8,72.0,0.0,Area1
2012-01-03 00:45:00,3871.703584,15.8,72.0,0.0,Area1
2012-01-03 01:00:00,3815.27056,15.8,72.0,0.0,Area1
2012-01-03 01:15:00,3757.96144,15.8,72.0,0.0,Area1
2012-01-03 01:30:00,3710.495104,15.8,72.0,0.0,Area1
2012-01-03 01:45:00,3667.49824,15.8,72.0,0.0,Area1
2012-01-03 02:00:00,3615.611872,15.8,72.0,0.0,Area1
2012-01-03 02:15:00,3599.753824,15.8,72.0,0.0,Area1
2012-01-03 02:30:00,3566.003872,15.8,72.0,0.0,Area1
2012-01-03 02:45:00,3551.365696,15.8,72.0,0.0,Area1
2012-01-03 03:00:00,3506.46928,15.8,72.0,0.0,Area1
2012-01-03 03:15:00,3486.83056,15.8,72.0,0.0,Area1
2012-01-03 03:30:00,3479.351872,15.8,72.0,0.0,Area1
2012-01-03 03:45:00,3462.675616,15.8,72.0,0.0,Area1
2012-01-03 04:00:00,3437.946208,15.8,72.0,0.0,Area1
2012-01-03 04:15:00,3431.617408,15.8,72.0,0.0,Area1
2012-01-03 04:30:00,3423.200032,15.8,72.0,0.0,Area1
2012-01-03 04:45:00,3413.132512,15.8,72.0,0.0,Area1
2012-01-03 05:00:00,3413.74048,15.8,72.0,0.0,Area1
2012-01-03 05:15:00,3435.954976,15.8,72.0,0.0,Area1
2012-01-03 05:30:00,3447.589408,15.8,72.0,0.0,Area1
2012-01-03 05:45:00,3471.883264,15.8,72.0,0.0,Area1
2012-01-03 06:00:00,3496.82944,15.8,72.0,0.0,Area1
2012-01-03 06:15:00,3567.216736,15.8,72.0,0.0,Area1
2012-01-03 06:30:00,3615.07072,15.8,72.0,0.0,Area1
2012-01-03 06:45:00,3692.379328,15.8,72.0,0.0,Area1
2012-01-03 07:00:00,3785.63008,15.8,72.0,0.0,Area1
2012-01-03 07:15:00,4015.0,15.8,72.0,0.0,Area1
2012-01-03 07:30:00,4266.54016,15.8,72.0,0.0,Area1
2012-01-03 07:45:00,4684.293952,15.8,72.0,0.0,Area1
2012-01-03 08:00:00,5412.35968,15.8,72.0,0.0,Area1
2012-01-03 08:15:00,6264.837856,15.8,72.0,0.0,Area1
2012-01-03 08:30:00,6581.392672,15.8,72.0,0.0,Area1
2012-01-03 08:45:00,6763.133632,15.8,72.0,0.0,Area1
2012-01-03 09:00:00,6884.046208,15.8,72.0,0.0,Area1
2012-01-03 09:15:00,6994.6,15.8,72.0,0.0,Area1
2012-01-03 09:30:00,7067.248768,15.8,72.0,0.0,Area1
2012-01-03 09:45:00,7162.383424,15.8,72.0,0.0,Area1
2012-01-03 10:00:00,7229.445184,15.8,72.0,0.0,Area1
2012-01-03 10:15:00,7284.035296,15.8,72.0,0.0,Area1
2012-01-03 10:30:00,7331.85856,15.8,72.0,0.0,Area1
2012-01-03 10:45:00,7348.983424,15.8,72.0,0.0,Area1
2012-01-03 11:00:00,7362.152512,15.8,72.0,0.0,Area1
2012-01-03 11:15:00,7334.049088,15.8,72.0,0.0,Area1
2012-01-03 11:30:00,7177.157536,15.8,72.0,0.0,Area1
2012-01-03 11:45:00,6839.952832,15.8,72.0,0.0,Area1
2012-01-03 12:00:00,5982.6592,15.8,72.0,0.0,Area1
2012-01-03 12:15:00,5463.402784,15.8,72.0,0.0,Area1
2012-01-03 12:30:00,5401.771552,15.8,72.0,0.0,Area1
2012-01-03 12:45:00,5381.688448,15.8,72.0,0.0,Area1
2012-01-03 13:00:00,5447.877376,15.8,72.0,0.0,Area1
2012-01-03 13:15:00,5641.22032,15.8,72.0,0.0,Area1
2012-01-03 13:30:00,6129.163264,15.8,72.0,0.0,Area1
2012-01-03 13:45:00,6724.27984,15.8,72.0,0.0,Area1
2012-01-03 14:00:00,6884.274976,15.8,72.0,0.0,Area1
2012-01-03 14:15:00,7003.857376,15.8,72.0,0.0,Area1
2012-01-03 14:30:00,7033.36,15.8,72.0,0.0,Area1
2012-01-03 14:45:00,7055.991232,15.8,72.0,0.0,Area1
2012-01-03 15:00:00,7076.990272,15.8,72.0,0.0,Area1
2012-01-03 15:15:00,7141.651552,15.8,72.0,0.0,Area1
2012-01-03 15:30:00,7192.015936,15.8,72.0,0.0,Area1
2012-01-03 15:45:00,7244.23888,15.8,72.0,0.0,Area1
2012-01-03 16:00:00,7276.09888,15.8,72.0,0.0,Area1
2012-01-03 16:15:00,7326.013792,15.8,72.0,0.0,Area1
2012-01-03 16:30:00,7362.322144,15.8,72.0,0.0,Area1
2012-01-03 16:45:00,7336.927168,15.8,72.0,0.0,Area1
2012-01-03 17:00:00,7251.562624,15.8,72.0,0.0,Area1
2012-01-03 17:15:00,7144.552192,15.8,72.0,0.0,Area1
2012-01-03 17:30:00,6684.109888,15.8,72.0,0.0,Area1
2012-01-03 17:45:00,6435.414976,15.8,72.0,0.0,Area1
2012-01-03 18:00:00,6467.067808,15.8,72.0,0.0,Area1
2012-01-03 18:15:00,6691.16032,15.8,72.0,0.0,Area1
2012-01-03 18:30:00,6957.162304,15.8,72.0,0.0,Area1
2012-01-03 18:45:00,7208.984704,15.8,72.0,0.0,Area1
2012-01-03 19:00:00,7246.047328,15.8,72.0,0.0,Area1
2012-01-03 19:15:00,7295.328928,15.8,72.0,0.0,Area1
2012-01-03 19:30:00,7257.270112,15.8,72.0,0.0,Area1
2012-01-03 19:45:00,7199.846368,15.8,72.0,0.0,Area1
2012-01-03 20:00:00,7138.49968,15.8,72.0,0.0,Area1
2012-01-03 20:15:00,7115.633632,15.8,72.0,0.0,Area1
2012-01-03 20:30:00,7116.469888,15.8,72.0,0.0,Area1
2012-01-03 20:45:00,7074.810112,15.8,72.0,0.0,Area1
2012-01-03 21:00:00,6999.195136,15.8,72.0,0.0,Area1
2012-01-03 21:15:00,6879.204064,15.8,72.0,0.0,Area1
2012-01-03 21:30:00,6746.502784,15.8,72.0,0.0,Area1
2012-01-03 21:45:00,6611.166208,15.8,72.0,0.0,Area1
2012-01-03 22:00:00,6472.126528,15.8,72.0,0.0,Area1
2012-01-03 22:15:00,6289.476736,15.8,72.0,0.0,Area1
2012-01-03 22:30:00,6103.225024,15.8,72.0,0.0,Area1
2012-01-03 22:45:00,5841.309088,15.8,72.0,0.0,Area1
2012-01-03 23:00:00,5626.086208,15.8,72.0,0.0,Area1
2012-01-03 23:15:00,5339.542144,15.8,72.0,0.0,Area1
2012-01-03 23:30:00,5097.18016,15.8,72.0,0.0,Area1
2012-01-03 23:45:00,4869.70096,15.8,72.0,0.0,Area1
2012-01-04 00:00:00,4690.4416,10.9,62.0,0.0,Area1
2012-01-04 00:15:00,4577.050912,10.9,62.0,0.0,Area1
2012-01-04 00:30:00,4491.83968,10.9,62.0,0.0,Area1
2012-01-04 00:45:00,4425.989248,10.9,62.0,0.0,Area1
2012-01-04 01:00:00,4368.494656,10.9,62.0,0.0,Area1
2012-01-04 01:15:00,4333.98064,10.9,62.0,0.0,Area1
2012-01-04 01:30:00,4281.110272,10.9,62.0,0.0,Area1
2012-01-04 01:45:00,4237.312192,10.9,62.0,0.0,Area1
2012-01-04 02:00:00,4199.43856,10.9,62.0,0.0,Area1
2012-01-04 02:15:00,4163.236096,10.9,62.0,0.0,Area1
2012-01-04 02:30:00,4131.850912,10.9,62.0,0.0,Area1
2012-01-04 02:45:00,4104.423424,10.9,62.0,0.0,Area1
2012-01-04 03:00:00,4081.307488,10.9,62.0,0.0,Area1
2012-01-04 03:15:00,4055.115136,10.9,62.0,0.0,Area1
2012-01-04 03:30:00,4037.812384,10.9,62.0,0.0,Area1
2012-01-04 03:45:00,4020.485056,10.9,62.0,0.0,Area1
2012-01-04 04:00:00,3998.28112,10.9,62.0,0.0,Area1
2012-01-04 04:15:00,3982.208128,10.9,62.0,0.0,Area1
2012-01-04 04:30:00,3972.14128,10.9,62.0,0.0,Area1
2012-01-04 04:45:00,3972.831232,10.9,62.0,0.0,Area1
2012-01-04 05:00:00,3972.453184,10.9,62.0,0.0,Area1
2012-01-04 05:15:00,3993.153184,10.9,62.0,0.0,Area1
2012-01-04 05:30:00,3999.99136,10.9,62.0,0.0,Area1
2012-01-04 05:45:00,4036.85872,10.9,62.0,0.0,Area1
2012-01-04 06:00:00,4062.390112,10.9,62.0,0.0,Area1
2012-01-04 06:15:00,4146.68032,10.9,62.0,0.0,Area1
2012-01-04 06:30:00,4205.608288,10.9,62.0,0.0,Area1
2012-01-04 06:45:00,4301.442784,10.9,62.0,0.0,Area1
2012-01-04 07:00:00,4367.484064,10.9,62.0,0.0,Area1
2012-01-04 07:15:00,4570.14064,10.9,62.0,0.0,Area1
2012-01-04 07:30:00,4824.145984,10.9,62.0,0.0,Area1
2012-01-04 07:45:00,5184.464704,10.9,62.0,0.0,Area1
2012-01-04 08:00:00,5879.890048,10.9,62.0,0.0,Area1
2012-01-04 08:15:00,6686.615296,10.9,62.0,0.0,Area1
2012-01-04 08:30:00,6967.251232,10.9,62.0,0.0,Area1
2012-01-04 08:45:00,7148.577376,10.9,62.0,0.0,Area1
2012-01-04 09:00:00,7250.455936,10.9,62.0,0.0,Area1
2012-01-04 09:15:00,7325.947168,10.9,62.0,0.0,Area1
2012-01-04 09:30:00,7419.16,10.9,62.0,0.0,Area1
2012-01-04 09:45:00,7481.177536,10.9,62.0,0.0,Area1
2012-01-04 10:00:00,7540.67968,10.9,62.0,0.0,Area1
2012-01-04 10:15:00,7563.573472,10.9,62.0,0.0,Area1
2012-01-04 10:30:00,7602.976576,10.9,62.0,0.0,Area1
2012-01-04 10:45:00,7628.21872,10.9,62.0,0.0,Area1
2012-01-04 11:00:00,7654.747168,10.9,62.0,0.0,Area1
2012-01-04 11:15:00,7617.108448,10.9,62.0,0.0,Area1
2012-01-04 11:30:00,7440.913792,10.9,62.0,0.0,Area1
2012-01-04 11:45:00,7102.3384,10.9,62.0,0.0,Area1
2012-01-04 12:00:00,6249.855616,10.9,62.0,0.0,Area1
2012-01-04 12:15:00,5683.769728,10.9,62.0,0.0,Area1
2012-01-04 12:30:00,5659.41904,10.9,62.0,0.0,Area1
2012-01-04 12:45:00,5620.904704,10.9,62.0,0.0,Area1
2012-01-04 13:00:00,5695.79968,10.9,62.0,0.0,Area1
2012-01-04 13:15:00,5884.89952,10.9,62.0,0.0,Area1
2012-01-04 13:30:00,6407.962144,10.9,62.0,0.0,Area1
2012-01-04 13:45:00,6977.814976,10.9,62.0,0.0,Area1
2012-01-04 14:00:00,7133.913472,10.9,62.0,0.0,Area1
2012-01-04 14:15:00,7233.716416,10.9,62.0,0.0,Area1
2012-01-04 14:30:00,7281.275296,10.9,62.0,0.0,Area1
2012-01-04 14:45:00,7302.686368,10.9,62.0,0.0,Area1
2012-01-04 15:00:00,7330.152832,10.9,62.0,0.0,Area1
2012-01-04 15:15:00,7377.056416,10.9,62.0,0.0,Area1
2012-01-04 15:30:00,7432.090048,10.9,62.0,0.0,Area1
2012-01-04 15:45:00,7484.193472,10.9,62.0,0.0,Area1
2012-01-04 16:00:00,7533.414016,10.9,62.0,0.0,Area1
2012-01-04 16:15:00,7574.76112,10.9,62.0,0.0,Area1
2012-01-04 16:30:00,7596.093472,10.9,62.0,0.0,Area1
2012-01-04 16:45:00,7628.835136,10.9,62.0,0.0,Area1
2012-01-04 17:00:00,7536.127648,10.9,62.0,0.0,Area1
2012-01-04 17:15:00,7407.296416,10.9,62.0,0.0,Area1
2012-01-04 17:30:00,6983.744704,10.9,62.0,0.0,Area1
2012-01-04 17:45:00,6739.126528,10.9,62.0,0.0,Area1
2012-01-04 18:00:00,6790.083424,10.9,62.0,0.0,Area1
2012-01-04 18:15:00,7025.93872,10.9,62.0,0.0,Area1
2012-01-04 18:30:00,7319.184064,10.9,62.0,0.0,Area1
2012-01-04 18:45:00,7506.232672,10.9,62.0,0.0,Area1
2012-01-04 19:00:00,7557.613792,10.9,62.0,0.0,Area1
2012-01-04 19:15:00,7598.663584,10.9,62.0,0.0,Area1
2012-01-04 19:30:00,7538.690272,10.9,62.0,0.0,Area1
2012-01-04 19:45:00,7504.550272,10.9,62.0,0.0,Area1
2012-01-04 20:00:00,7385.804704,10.9,62.0,0.0,Area1
2012-01-04 20:15:00,7393.044064,10.9,62.0,0.0,Area1
2012-01-04 20:30:00,7367.410048,10.9,62.0,0.0,Area1
2012-01-04 20:45:00,7334.317696,10.9,62.0,0.0,Area1
2012-01-04 21:00:00,7250.03872,10.9,62.0,0.0,Area1
2012-01-04 21:15:00,7146.991552,10.9,62.0,0.0,Area1
2012-01-04 21:30:00,7009.872352,10.9,62.0,0.0,Area1
2012-01-04 21:45:00,6856.068928,10.9,62.0,0.0,Area1
2012-01-04 22:00:00,6690.513472,10.9,62.0,0.0,Area1
2012-01-04 22:15:00,6490.964704,10.9,62.0,0.0,Area1
2012-01-04 22:30:00,6253.728928,10.9,62.0,0.0,Area1
2012-01-04 22:45:00,5999.807488,10.9,62.0,0.0,Area1
2012-01-04 23:00:00,5754.409888,10.9,62.0,0.0,Area1
2012-01-04 23:15:00,5469.707968,10.9,62.0,0.0,Area1
2012-01-04 23:30:00,5244.390112,10.9,62.0,0.0,Area1
2012-01-04 23:45:00,5012.4808,10.9,62.0,0.0,Area1
2012-01-05 00:00:00,4828.23904,6.9,78.0,2.9,Area1
2012-01-05 00:15:00,4697.067808,6.9,78.0,2.9,Area1
2012-01-05 00:30:00,4602.012832,6.9,78.0,2.9,Area1
2012-01-05 00:45:00,4555.333312,6.9,78.0,2.9,Area1
2012-01-05 01:00:00,4493.228128,6.9,78.0,2.9,Area1
2012-01-05 01:15:00,4459.969408,6.9,78.0,2.9,Area1
2012-01-05 01:30:00,4408.229248,6.9,78.0,2.9,Area1
2012-01-05 01:45:00,4370.57968,6.9,78.0,2.9,Area1
2012-01-05 02:00:00,4346.231872,6.9,78.0,2.9,Area1
2012-01-05 02:15:00,4308.242944,6.9,78.0,2.9,Area1
2012-01-05 02:30:00,4267.434016,6.9,78.0,2.9,Area1
2012-01-05 02:45:00,4255.193632,6.9,78.0,2.9,Area1
2012-01-05 03:00:00,4232.673952,6.9,78.0,2.9,Area1
2012-01-05 03:15:00,4204.876576,6.9,78.0,2.9,Area1
