datetime,load,temp_avg,humidity,rain,area
2012-01-01 09:00:00,4332.135213,15.0,67.0,0.0,Area2
2012-01-01 09:15:00,4412.649384,15.0,67.0,0.0,Area2
2012-01-01 09:30:00,4603.986637,15.0,67.0,0.0,Area2
2012-01-01 09:45:00,4683.434293,15.0,67.0,0.0,Area2
2012-01-01 10:00:00,4772.145255,15.0,67.0,0.0,Area2
2012-01-01 10:15:00,4855.68699,15.0,67.0,0.0,Area2
2012-01-01 10:30:00,4795.939161,15.0,67.0,0.0,Area2
2012-01-01 10:45:00,4841.867303,15.0,67.0,0.0,Area2
2012-01-01 11:00:00,5054.085649,15.0,67.0,0.0,Area2
2012-01-01 11:15:00,4996.059861,15.0,67.0,0.0,Area2
2012-01-01 11:30:00,5151.442706,15.0,67.0,0.0,Area2
2012-01-01 11:45:00,5082.093429,15.0,67.0,0.0,Area2
2012-01-01 12:00:00,4986.114063,15.0,67.0,0.0,Area2
2012-01-01 12:15:00,4870.141736,15.0,67.0,0.0,Area2
2012-01-01 12:30:00,4800.026159,15.0,67.0,0.0,Area2
2012-01-01 12:45:00,4686.882837,15.0,67.0,0.0,Area2
2012-01-01 13:00:00,4642.421529,15.0,67.0,0.0,Area2
2012-01-01 13:15:00,4598.850584,15.0,67.0,0.0,Area2
2012-01-01 13:30:00,4572.259877,15.0,67.0,0.0,Area2
2012-01-01 13:45:00,4458.054211,15.0,67.0,0.0,Area2
2012-01-01 14:00:00,4475.583372,15.0,67.0,0.0,Area2
2012-01-01 14:15:00,4500.599284,15.0,67.0,0.0,Area2
2012-01-01 14:30:00,4469.479647,15.0,67.0,0.0,Area2
2012-01-01 14:45:00,4413.025938,15.0,67.0,0.0,Area2
2012-01-01 15:00:00,4359.795345,15.0,67.0,0.0,Area2
2012-01-01 15:15:00,4413.9713,15.0,67.0,0.0,Area2
2012-01-01 15:30:00,4420.234687,15.0,67.0,0.0,Area2
2012-01-01 15:45:00,4488.266316,15.0,67.0,0.0,Area2
2012-01-01 16:00:00,4511.463963,15.0,67.0,0.0,Area2
2012-01-01 16:15:00,4644.336406,15.0,67.0,0.0,Area2
2012-01-01 16:30:00,4574.598741,15.0,67.0,0.0,Area2
2012-01-01 16:45:00,4637.608001,15.0,67.0,0.0,Area2
2012-01-01 17:00:00,4890.799729,15.0,67.0,0.0,Area2
2012-01-01 17:15:00,5037.162738,15.0,67.0,0.0,Area2
2012-01-01 17:30:00,5128.508996,15.0,67.0,0.0,Area2
2012-01-01 17:45:00,5343.229457,15.0,67.0,0.0,Area2
2012-01-01 18:00:00,5613.838602,15.0,67.0,0.0,Area2
2012-01-01 18:15:00,5876.215551,15.0,67.0,0.0,Area2
2012-01-01 18:30:00,5995.288289,15.0,67.0,0.0,Area2
2012-01-01 18:45:00,5886.379696,15.0,67.0,0.0,Area2
2012-01-01 19:00:00,5782.23778,15.0,67.0,0.0,Area2
2012-01-01 19:15:00,5777.884129,15.0,67.0,0.0,Area2
2012-01-01 19:30:00,5729.338733,15.0,67.0,0.0,Area2
2012-01-01 19:45:00,5719.599836,15.0,67.0,0.0,Area2
2012-01-01 20:00:00,5592.756719,15.0,67.0,0.0,Area2
2012-01-01 20:15:00,5620.211793,15.0,67.0,0.0,Area2
2012-01-01 20:30:00,5636.205929,15.0,67.0,0.0,Area2
2012-01-01 20:45:00,5667.911349,15.0,67.0,0.0,Area2
2012-01-01 21:00:00,5685.879144,15.0,67.0,0.0,Area2
2012-01-01 21:15:00,5552.57282,15.0,67.0,0.0,Area2
2012-01-01 21:30:00,5593.055091,15.0,67.0,0.0,Area2
2012-01-01 21:45:00,5475.706916,15.0,67.0,0.0,Area2
2012-01-01 22:00:00,5365.959564,15.0,67.0,0.0,Area2
2012-01-01 22:15:00,5284.71023,15.0,67.0,0.0,Area2
2012-01-01 22:30:00,5218.471743,15.0,67.0,0.0,Area2
2012-01-01 22:45:00,5048.959005,15.0,67.0,0.0,Area2
2012-01-01 23:00:00,4843.274967,15.0,67.0,0.0,Area2
2012-01-01 23:15:00,4698.118347,15.0,67.0,0.0,Area2
2012-01-01 23:30:00,4532.423141,15.0,67.0,0.0,Area2
2012-01-01 23:45:00,4392.902221,15.0,67.0,0.0,Area2
2012-01-02 00:00:00,4167.069828,14.9,69.0,0.0,Area2
2012-01-02 00:15:00,4057.76111,14.9,69.0,0.0,Area2
2012-01-02 00:30:00,3856.441102,14.9,69.0,0.0,Area2
2012-01-02 00:45:00,3732.361612,14.9,69.0,0.0,Area2
2012-01-02 01:00:00,3578.383133,14.9,69.0,0.0,Area2
2012-01-02 01:15:00,3552.891242,14.9,69.0,0.0,Area2
2012-01-02 01:30:00,3452.431834,14.9,69.0,0.0,Area2
2012-01-02 01:45:00,3372.643611,14.9,69.0,0.0,Area2
2012-01-02 02:00:00,3230.196492,14.9,69.0,0.0,Area2
2012-01-02 02:15:00,3154.967948,14.9,69.0,0.0,Area2
2012-01-02 02:30:00,3102.817159,14.9,69.0,0.0,Area2
2012-01-02 02:45:00,3046.216883,14.9,69.0,0.0,Area2
2012-01-02 03:00:00,3084.157948,14.9,69.0,0.0,Area2
2012-01-02 03:15:00,3052.841789,14.9,69.0,0.0,Area2
2012-01-02 03:30:00,3022.09308,14.9,69.0,0.0,Area2
2012-01-02 03:45:00,2916.73556,14.9,69.0,0.0,Area2
2012-01-02 04:00:00,2920.784922,14.9,69.0,0.0,Area2
2012-01-02 04:15:00,3011.466439,14.9,69.0,0.0,Area2
2012-01-02 04:30:00,2985.230946,14.9,69.0,0.0,Area2
2012-01-02 04:45:00,3000.412804,14.9,69.0,0.0,Area2
2012-01-02 05:00:00,2998.010017,14.9,69.0,0.0,Area2
2012-01-02 05:15:00,2966.495687,14.9,69.0,0.0,Area2
2012-01-02 05:30:00,2970.603055,14.9,69.0,0.0,Area2
2012-01-02 05:45:00,3025.913619,14.9,69.0,0.0,Area2
2012-01-02 06:00:00,3069.217426,14.9,69.0,0.0,Area2
2012-01-02 06:15:00,3238.314519,14.9,69.0,0.0,Area2
2012-01-02 06:30:00,3313.449749,14.9,69.0,0.0,Area2
2012-01-02 06:45:00,3284.764133,14.9,69.0,0.0,Area2
2012-01-02 07:00:00,3438.468684,14.9,69.0,0.0,Area2
2012-01-02 07:15:00,3528.245967,14.9,69.0,0.0,Area2
2012-01-02 07:30:00,3749.038434,14.9,69.0,0.0,Area2
2012-01-02 07:45:00,3961.900181,14.9,69.0,0.0,Area2
2012-01-02 08:00:00,4245.044054,14.9,69.0,0.0,Area2
2012-01-02 08:15:00,4750.247796,14.9,69.0,0.0,Area2
2012-01-02 08:30:00,5015.396908,14.9,69.0,0.0,Area2
2012-01-02 08:45:00,5262.061118,14.9,69.0,0.0,Area2
2012-01-02 09:00:00,5381.168388,14.9,69.0,0.0,Area2
2012-01-02 09:15:00,5617.123701,14.9,69.0,0.0,Area2
2012-01-02 09:30:00,5684.413668,14.9,69.0,0.0,Area2
2012-01-02 09:45:00,5822.905806,14.9,69.0,0.0,Area2
2012-01-02 10:00:00,5997.735987,14.9,69.0,0.0,Area2
2012-01-02 10:15:00,6041.616168,14.9,69.0,0.0,Area2
2012-01-02 10:30:00,6086.476825,14.9,69.0,0.0,Area2
2012-01-02 10:45:00,6162.72125,14.9,69.0,0.0,Area2
2012-01-02 11:00:00,6238.202188,14.9,69.0,0.0,Area2
2012-01-02 11:15:00,6377.563931,14.9,69.0,0.0,Area2
2012-01-02 11:30:00,6381.621538,14.9,69.0,0.0,Area2
2012-01-02 11:45:00,6212.945231,14.9,69.0,0.0,Area2
2012-01-02 12:00:00,6030.15523,14.9,69.0,0.0,Area2
2012-01-02 12:15:00,5736.695213,14.9,69.0,0.0,Area2
2012-01-02 12:30:00,5611.374317,14.9,69.0,0.0,Area2
2012-01-02 12:45:00,5587.908174,14.9,69.0,0.0,Area2
2012-01-02 13:00:00,5472.980634,14.9,69.0,0.0,Area2
2012-01-02 13:15:00,5483.758207,14.9,69.0,0.0,Area2
2012-01-02 13:30:00,5572.927591,14.9,69.0,0.0,Area2
2012-01-02 13:45:00,5751.981637,14.9,69.0,0.0,Area2
2012-01-02 14:00:00,5863.228997,14.9,69.0,0.0,Area2
2012-01-02 14:15:00,5824.87801,14.9,69.0,0.0,Area2
2012-01-02 14:30:00,5834.906743,14.9,69.0,0.0,Area2
2012-01-02 14:45:00,5713.426562,14.9,69.0,0.0,Area2
2012-01-02 15:00:00,5817.495534,14.9,69.0,0.0,Area2
2012-01-02 15:15:00,5811.886703,14.9,69.0,0.0,Area2
2012-01-02 15:30:00,5776.953511,14.9,69.0,0.0,Area2
2012-01-02 15:45:00,5798.8888,14.9,69.0,0.0,Area2
2012-01-02 16:00:00,5930.606167,14.9,69.0,0.0,Area2
2012-01-02 16:15:00,5934.674638,14.9,69.0,0.0,Area2
2012-01-02 16:30:00,6087.99245,14.9,69.0,0.0,Area2
2012-01-02 16:45:00,6073.44148,14.9,69.0,0.0,Area2
2012-01-02 17:00:00,6192.095469,14.9,69.0,0.0,Area2
2012-01-02 17:15:00,6376.621382,14.9,69.0,0.0,Area2
2012-01-02 17:30:00,6483.963134,14.9,69.0,0.0,Area2
2012-01-02 17:45:00,6479.893693,14.9,69.0,0.0,Area2
2012-01-02 18:00:00,6654.446842,14.9,69.0,0.0,Area2
2012-01-02 18:15:00,6830.022953,14.9,69.0,0.0,Area2
2012-01-02 18:30:00,7008.017953,14.9,69.0,0.0,Area2
2012-01-02 18:45:00,7000.522278,14.9,69.0,0.0,Area2
2012-01-02 19:00:00,7009.020642,14.9,69.0,0.0,Area2
2012-01-02 19:15:00,6937.490708,14.9,69.0,0.0,Area2
2012-01-02 19:30:00,6814.205066,14.9,69.0,0.0,Area2
2012-01-02 19:45:00,6796.917047,14.9,69.0,0.0,Area2
2012-01-02 20:00:00,6716.607352,14.9,69.0,0.0,Area2
2012-01-02 20:15:00,6725.541052,14.9,69.0,0.0,Area2
2012-01-02 20:30:00,6715.123931,14.9,69.0,0.0,Area2
2012-01-02 20:45:00,6773.076193,14.9,69.0,0.0,Area2
2012-01-02 21:00:00,6683.957443,14.9,69.0,0.0,Area2
2012-01-02 21:15:00,6594.039219,14.9,69.0,0.0,Area2
2012-01-02 21:30:00,6562.62509,14.9,69.0,0.0,Area2
2012-01-02 21:45:00,6487.977188,14.9,69.0,0.0,Area2
2012-01-02 22:00:00,6330.554918,14.9,69.0,0.0,Area2
2012-01-02 22:15:00,6178.856036,14.9,69.0,0.0,Area2
2012-01-02 22:30:00,6065.460708,14.9,69.0,0.0,Area2
2012-01-02 22:45:00,5911.425872,14.9,69.0,0.0,Area2
2012-01-02 23:00:00,5794.301185,14.9,69.0,0.0,Area2
2012-01-02 23:15:00,5572.287779,14.9,69.0,0.0,Area2
2012-01-02 23:30:00,5343.186777,14.9,69.0,0.0,Area2
2012-01-02 23:45:00,5118.37366,14.9,69.0,0.0,Area2
2012-01-03 00:00:00,4875.662879,15.0,77.0,0.0,Area2
2012-01-03 00:15:00,4725.810198,15.0,77.0,0.0,Area2
2012-01-03 00:30:00,4577.564128,15.0,77.0,0.0,Area2
2012-01-03 00:45:00,4421.126505,15.0,77.0,0.0,Area2
2012-01-03 01:00:00,4278.518075,15.0,77.0,0.0,Area2
2012-01-03 01:15:00,4157.125485,15.0,77.0,0.0,Area2
2012-01-03 01:30:00,3990.424292,15.0,77.0,0.0,Area2
2012-01-03 01:45:00,3895.226455,15.0,77.0,0.0,Area2
2012-01-03 02:00:00,3993.517525,15.0,77.0,0.0,Area2
2012-01-03 02:15:00,3843.452705,15.0,77.0,0.0,Area2
2012-01-03 02:30:00,3801.245386,15.0,77.0,0.0,Area2
2012-01-03 02:45:00,3744.220638,15.0,77.0,0.0,Area2
2012-01-03 03:00:00,3621.497887,15.0,77.0,0.0,Area2
2012-01-03 03:15:00,3662.179396,15.0,77.0,0.0,Area2
2012-01-03 03:30:00,3645.261723,15.0,77.0,0.0,Area2
2012-01-03 03:45:00,3671.262476,15.0,77.0,0.0,Area2
2012-01-03 04:00:00,3659.783593,15.0,77.0,0.0,Area2
2012-01-03 04:15:00,3646.486736,15.0,77.0,0.0,Area2
2012-01-03 04:30:00,3589.821567,15.0,77.0,0.0,Area2
2012-01-03 04:45:00,3561.098606,15.0,77.0,0.0,Area2
2012-01-03 05:00:00,3595.642731,15.0,77.0,0.0,Area2
2012-01-03 05:15:00,3563.470353,15.0,77.0,0.0,Area2
2012-01-03 05:30:00,3713.091592,15.0,77.0,0.0,Area2
2012-01-03 05:45:00,3677.747217,15.0,77.0,0.0,Area2
2012-01-03 06:00:00,3709.917849,15.0,77.0,0.0,Area2
2012-01-03 06:15:00,3778.172578,15.0,77.0,0.0,Area2
2012-01-03 06:30:00,3837.927294,15.0,77.0,0.0,Area2
2012-01-03 06:45:00,3934.312508,15.0,77.0,0.0,Area2
2012-01-03 07:00:00,4002.730682,15.0,77.0,0.0,Area2
2012-01-03 07:15:00,4122.758191,15.0,77.0,0.0,Area2
2012-01-03 07:30:00,4358.173602,15.0,77.0,0.0,Area2
2012-01-03 07:45:00,4659.456184,15.0,77.0,0.0,Area2
2012-01-03 08:00:00,4927.927352,15.0,77.0,0.0,Area2
2012-01-03 08:15:00,5486.319589,15.0,77.0,0.0,Area2
2012-01-03 08:30:00,5739.76051,15.0,77.0,0.0,Area2
2012-01-03 08:45:00,5899.034704,15.0,77.0,0.0,Area2
2012-01-03 09:00:00,6149.860214,15.0,77.0,0.0,Area2
2012-01-03 09:15:00,6355.611958,15.0,77.0,0.0,Area2
2012-01-03 09:30:00,6453.449359,15.0,77.0,0.0,Area2
2012-01-03 09:45:00,6663.836151,15.0,77.0,0.0,Area2
2012-01-03 10:00:00,6602.29421,15.0,77.0,0.0,Area2
2012-01-03 10:15:00,6737.359144,15.0,77.0,0.0,Area2
2012-01-03 10:30:00,6818.835361,15.0,77.0,0.0,Area2
2012-01-03 10:45:00,6845.021481,15.0,77.0,0.0,Area2
2012-01-03 11:00:00,6937.745139,15.0,77.0,0.0,Area2
2012-01-03 11:15:00,7105.408281,15.0,77.0,0.0,Area2
2012-01-03 11:30:00,7018.569613,15.0,77.0,0.0,Area2
2012-01-03 11:45:00,6897.944293,15.0,77.0,0.0,Area2
2012-01-03 12:00:00,6523.43903,15.0,77.0,0.0,Area2
2012-01-03 12:15:00,6106.644095,15.0,77.0,0.0,Area2
2012-01-03 12:30:00,6127.933364,15.0,77.0,0.0,Area2
2012-01-03 12:45:00,5970.222713,15.0,77.0,0.0,Area2
2012-01-03 13:00:00,6091.93259,15.0,77.0,0.0,Area2
2012-01-03 13:15:00,6062.721719,15.0,77.0,0.0,Area2
2012-01-03 13:30:00,6096.974844,15.0,77.0,0.0,Area2
2012-01-03 13:45:00,6490.174917,15.0,77.0,0.0,Area2
2012-01-03 14:00:00,6443.33449,15.0,77.0,0.0,Area2
2012-01-03 14:15:00,6473.419622,15.0,77.0,0.0,Area2
2012-01-03 14:30:00,6331.482335,15.0,77.0,0.0,Area2
2012-01-03 14:45:00,6393.9838,15.0,77.0,0.0,Area2
2012-01-03 15:00:00,6415.251826,15.0,77.0,0.0,Area2
2012-01-03 15:15:00,6431.589342,15.0,77.0,0.0,Area2
2012-01-03 15:30:00,6452.541924,15.0,77.0,0.0,Area2
2012-01-03 15:45:00,6582.865304,15.0,77.0,0.0,Area2
2012-01-03 16:00:00,6638.110781,15.0,77.0,0.0,Area2
2012-01-03 16:15:00,6772.543372,15.0,77.0,0.0,Area2
2012-01-03 16:30:00,6785.311094,15.0,77.0,0.0,Area2
2012-01-03 16:45:00,6801.430748,15.0,77.0,0.0,Area2
2012-01-03 17:00:00,7021.685156,15.0,77.0,0.0,Area2
2012-01-03 17:15:00,7212.864687,15.0,77.0,0.0,Area2
2012-01-03 17:30:00,7272.574104,15.0,77.0,0.0,Area2
2012-01-03 17:45:00,7228.019967,15.0,77.0,0.0,Area2
2012-01-03 18:00:00,7437.671596,15.0,77.0,0.0,Area2
2012-01-03 18:15:00,7549.853939,15.0,77.0,0.0,Area2
2012-01-03 18:30:00,7571.958396,15.0,77.0,0.0,Area2
2012-01-03 18:45:00,7608.280337,15.0,77.0,0.0,Area2
2012-01-03 19:00:00,7503.388611,15.0,77.0,0.0,Area2
2012-01-03 19:15:00,7567.295024,15.0,77.0,0.0,Area2
2012-01-03 19:30:00,7449.071521,15.0,77.0,0.0,Area2
2012-01-03 19:45:00,7388.500453,15.0,77.0,0.0,Area2
2012-01-03 20:00:00,7304.592155,15.0,77.0,0.0,Area2
2012-01-03 20:15:00,7396.356677,15.0,77.0,0.0,Area2
2012-01-03 20:30:00,7379.671998,15.0,77.0,0.0,Area2
2012-01-03 20:45:00,7340.688668,15.0,77.0,0.0,Area2
2012-01-03 21:00:00,7343.274203,15.0,77.0,0.0,Area2
2012-01-03 21:15:00,7090.834613,15.0,77.0,0.0,Area2
2012-01-03 21:30:00,7103.950856,15.0,77.0,0.0,Area2
2012-01-03 21:45:00,6963.199976,15.0,77.0,0.0,Area2
2012-01-03 22:00:00,6780.023042,15.0,77.0,0.0,Area2
2012-01-03 22:15:00,6695.052788,15.0,77.0,0.0,Area2
2012-01-03 22:30:00,6548.480938,15.0,77.0,0.0,Area2
2012-01-03 22:45:00,6187.797302,15.0,77.0,0.0,Area2
2012-01-03 23:00:00,5949.474219,15.0,77.0,0.0,Area2
2012-01-03 23:15:00,5758.904721,15.0,77.0,0.0,Area2
2012-01-03 23:30:00,5453.574523,15.0,77.0,0.0,Area2
2012-01-03 23:45:00,5227.049162,15.0,77.0,0.0,Area2
2012-01-04 00:00:00,4932.425921,9.4,65.0,0.0,Area2
2012-01-04 00:15:00,4826.638594,9.4,65.0,0.0,Area2
2012-01-04 00:30:00,4699.673257,9.4,65.0,0.0,Area2
2012-01-04 00:45:00,4577.53949,9.4,65.0,0.0,Area2
2012-01-04 01:00:00,4488.225576,9.4,65.0,0.0,Area2
2012-01-04 01:15:00,4312.138372,9.4,65.0,0.0,Area2
2012-01-04 01:30:00,4226.372912,9.4,65.0,0.0,Area2
2012-01-04 01:45:00,4196.663849,9.4,65.0,0.0,Area2
2012-01-04 02:00:00,4138.568512,9.4,65.0,0.0,Area2
2012-01-04 02:15:00,4034.760567,9.4,65.0,0.0,Area2
2012-01-04 02:30:00,3899.486792,9.4,65.0,0.0,Area2
2012-01-04 02:45:00,4015.894843,9.4,65.0,0.0,Area2
2012-01-04 03:00:00,3933.602565,9.4,65.0,0.0,Area2
2012-01-04 03:15:00,3960.912236,9.4,65.0,0.0,Area2
2012-01-04 03:30:00,3867.424606,9.4,65.0,0.0,Area2
2012-01-04 03:45:00,3840.131522,9.4,65.0,0.0,Area2
2012-01-04 04:00:00,3744.018684,9.4,65.0,0.0,Area2
2012-01-04 04:15:00,3858.185453,9.4,65.0,0.0,Area2
2012-01-04 04:30:00,3816.649762,9.4,65.0,0.0,Area2
2012-01-04 04:45:00,3886.207492,9.4,65.0,0.0,Area2
2012-01-04 05:00:00,3881.205008,9.4,65.0,0.0,Area2
2012-01-04 05:15:00,3825.072854,9.4,65.0,0.0,Area2
2012-01-04 05:30:00,3804.675888,9.4,65.0,0.0,Area2
2012-01-04 05:45:00,3930.89384,9.4,65.0,0.0,Area2
2012-01-04 06:00:00,4058.516061,9.4,65.0,0.0,Area2
2012-01-04 06:15:00,4102.317672,9.4,65.0,0.0,Area2
2012-01-04 06:30:00,4247.527254,9.4,65.0,0.0,Area2
2012-01-04 06:45:00,4370.327023,9.4,65.0,0.0,Area2
2012-01-04 07:00:00,4492.933471,9.4,65.0,0.0,Area2
2012-01-04 07:15:00,4705.41847,9.4,65.0,0.0,Area2
2012-01-04 07:30:00,4934.98255,9.4,65.0,0.0,Area2
2012-01-04 07:45:00,5015.7981,9.4,65.0,0.0,Area2
2012-01-04 08:00:00,5403.921193,9.4,65.0,0.0,Area2
2012-01-04 08:15:00,5926.82889,9.4,65.0,0.0,Area2
2012-01-04 08:30:00,6201.44074,9.4,65.0,0.0,Area2
2012-01-04 08:45:00,6557.717278,9.4,65.0,0.0,Area2
2012-01-04 09:00:00,6706.051521,9.4,65.0,0.0,Area2
2012-01-04 09:15:00,6961.257648,9.4,65.0,0.0,Area2
2012-01-04 09:30:00,7024.216274,9.4,65.0,0.0,Area2
2012-01-04 09:45:00,7107.299005,9.4,65.0,0.0,Area2
2012-01-04 10:00:00,7156.741069,9.4,65.0,0.0,Area2
2012-01-04 10:15:00,7228.5912,9.4,65.0,0.0,Area2
2012-01-04 10:30:00,7282.045378,9.4,65.0,0.0,Area2
2012-01-04 10:45:00,7380.216168,9.4,65.0,0.0,Area2
2012-01-04 11:00:00,7462.671406,9.4,65.0,0.0,Area2
2012-01-04 11:15:00,7504.222229,9.4,65.0,0.0,Area2
2012-01-04 11:30:00,7548.742319,9.4,65.0,0.0,Area2
2012-01-04 11:45:00,7349.653602,9.4,65.0,0.0,Area2
2012-01-04 12:00:00,6954.347368,9.4,65.0,0.0,Area2
2012-01-04 12:15:00,6592.193988,9.4,65.0,0.0,Area2
2012-01-04 12:30:00,6602.931694,9.4,65.0,0.0,Area2
2012-01-04 12:45:00,6356.427146,9.4,65.0,0.0,Area2
2012-01-04 13:00:00,6352.492632,9.4,65.0,0.0,Area2
2012-01-04 13:15:00,6513.410394,9.4,65.0,0.0,Area2
2012-01-04 13:30:00,6682.898882,9.4,65.0,0.0,Area2
2012-01-04 13:45:00,6865.030641,9.4,65.0,0.0,Area2
2012-01-04 14:00:00,6924.053783,9.4,65.0,0.0,Area2
2012-01-04 14:15:00,6990.910354,9.4,65.0,0.0,Area2
2012-01-04 14:30:00,7002.877632,9.4,65.0,0.0,Area2
2012-01-04 14:45:00,6908.129778,9.4,65.0,0.0,Area2
2012-01-04 15:00:00,7012.427088,9.4,65.0,0.0,Area2
2012-01-04 15:15:00,7047.779029,9.4,65.0,0.0,Area2
2012-01-04 15:30:00,6980.334153,9.4,65.0,0.0,Area2
2012-01-04 15:45:00,7050.194038,9.4,65.0,0.0,Area2
2012-01-04 16:00:00,7058.861958,9.4,65.0,0.0,Area2
2012-01-04 16:15:00,7242.275378,9.4,65.0,0.0,Area2
2012-01-04 16:30:00,7306.697443,9.4,65.0,0.0,Area2
2012-01-04 16:45:00,7279.865691,9.4,65.0,0.0,Area2
2012-01-04 17:00:00,7439.353479,9.4,65.0,0.0,Area2
2012-01-04 17:15:00,7610.30463,9.4,65.0,0.0,Area2
2012-01-04 17:30:00,7643.08384,9.4,65.0,0.0,Area2
2012-01-04 17:45:00,7630.265387,9.4,65.0,0.0,Area2
2012-01-04 18:00:00,7646.431019,9.4,65.0,0.0,Area2
2012-01-04 18:15:00,7935.364046,9.4,65.0,0.0,Area2
2012-01-04 18:30:00,8039.999013,9.4,65.0,0.0,Area2
2012-01-04 18:45:00,8145.172039,9.4,65.0,0.0,Area2
2012-01-04 19:00:00,8067.891266,9.4,65.0,0.0,Area2
2012-01-04 19:15:00,8036.893849,9.4,65.0,0.0,Area2
2012-01-04 19:30:00,7959.538289,9.4,65.0,0.0,Area2
2012-01-04 19:45:00,7882.800231,9.4,65.0,0.0,Area2
2012-01-04 20:00:00,7895.452911,9.4,65.0,0.0,Area2
2012-01-04 20:15:00,7923.619868,9.4,65.0,0.0,Area2
2012-01-04 20:30:00,7740.482122,9.4,65.0,0.0,Area2
2012-01-04 20:45:00,7739.847936,9.4,65.0,0.0,Area2
2012-01-04 21:00:00,7674.741439,9.4,65.0,0.0,Area2
2012-01-04 21:15:00,7526.125896,9.4,65.0,0.0,Area2
2012-01-04 21:30:00,7511.524292,9.4,65.0,0.0,Area2
2012-01-04 21:45:00,7398.815724,9.4,65.0,0.0,Area2
2012-01-04 22:00:00,7146.201825,9.4,65.0,0.0,Area2
2012-01-04 22:15:00,6961.708116,9.4,65.0,0.0,Area2
2012-01-04 22:30:00,6804.260238,9.4,65.0,0.0,Area2
2012-01-04 22:45:00,6523.148224,9.4,65.0,0.0,Area2
2012-01-04 23:00:00,6241.701463,9.4,65.0,0.0,Area2
2012-01-04 23:15:00,5910.389136,9.4,65.0,0.0,Area2
2012-01-04 23:30:00,5696.63722,9.4,65.0,0.0,Area2
2012-01-04 23:45:00,5516.941422,9.4,65.0,0.0,Area2
2012-01-05 00:00:00,5179.896201,5.5,84.0,9.0,Area2
2012-01-05 00:15:00,5047.741267,5.5,84.0,9.0,Area2
2012-01-05 00:30:00,4777.422443,5.5,84.0,9.0,Area2
2012-01-05 00:45:00,4667.280592,5.5,84.0,9.0,Area2
2012-01-05 01:00:00,4559.969589,5.5,84.0,9.0,Area2
2012-01-05 01:15:00,4445.253412,5.5,84.0,9.0,Area2
2012-01-05 01:30:00,4332.77551,5.5,84.0,9.0,Area2
2012-01-05 01:45:00,4276.697385,5.5,84.0,9.0,Area2
2012-01-05 02:00:00,4266.825501,5.5,84.0,9.0,Area2
2012-01-05 02:15:00,4156.379458,5.5,84.0,9.0,Area2
2012-01-05 02:30:00,4030.376167,5.5,84.0,9.0,Area2
2012-01-05 02:45:00,4011.125838,5.5,84.0,9.0,Area2
2012-01-05 03:00:00,3982.580387,5.5,84.0,9.0,Area2
2012-01-05 03:15:00,3945.188536,5.5,84.0,9.0,Area2
